Velocity:x,Velocity:y,Velocity:z,Position:x,Position:y,Position:z
0,-1.9564,0,9.75,16.305,0
0,-1.9564,0,9.75,17.055,0
0,-1.9564,0,10.5,15.555,0
0,-1.9564,0,10.5,14.805,0
0,-1.9564,0,9.75,14.805,0
0,-1.9564,0,9.75,15.555,0
0,-1.9564,0,10.5,14.055,0
0,-1.9564,0,10.5,13.305,0
0,-1.9564,0,10.5,12.555,0
0,-1.9564,0,9.75,12.555,0
0,-1.9564,0,9.75,13.305,0
0,-1.9564,0,9.75,14.055,0
0,-1.9564,0,10.5,11.805,0
0,-1.9564,0,10.5,11.055,0
0,-1.9564,0,9.75,11.055,0
0,-1.9564,0,9.75,11.805,0
0,-1.9564,0,10.5,10.305,0
0,-1.9564,0,10.5,9.5548,0
0,-1.9564,0,9.75,9.5548,0
0,-1.9564,0,9.75,10.305,0
0,-1.9564,0,10.5,8.8048,0
0,-1.9564,0,10.5,8.0548,0
0,-1.9564,0,10.5,7.3048,0
0,-1.9564,0,9.75,7.3048,0
0,-1.9564,0,9.75,8.0548,0
0,-1.9564,0,9.75,8.8048,0
0,-1.9564,0,10.5,6.5548,0
0,-1.9564,0,10.5,5.8048,0
0,-1.9564,0,9.75,5.8048,0
0,-1.9564,0,9.75,6.5548,0
0,-1.9564,0,10.5,5.0548,0
0,-1.9564,0,10.5,4.3048,0
0,-1.9564,0,10.5,3.5548,0
0,-1.9564,0,9.75,3.5548,0
0,-1.9564,0,9.75,4.3048,0
0,-1.9564,0,9.75,5.0548,0
0,-1.9564,0,10.5,2.8048,0
0,-1.9564,0,10.5,2.0548,0
0,-1.9564,0,9.75,2.0548,0
0,-1.9564,0,9.75,2.8048,0
0,-1.9564,0,10.5,1.3048,0
0,-1.9564,0,10.5,0.55485,0
0,-1.9564,0,9.75,0.55485,0
0,-1.9564,0,9.75,1.3048,0
0,-1.9564,0,9,17.055,0
0,-1.9564,0,9,16.305,0
0,-1.9564,0,8.25,16.305,0
0,-1.9564,0,8.25,17.055,0
0,-1.9564,0,7.5,17.055,0
0,-1.9564,0,7.5,16.305,0
0,-1.9564,0,9,15.555,0
0,-1.9564,0,9,14.805,0
0,-1.9564,0,8.25,14.805,0
0,-1.9564,0,8.25,15.555,0
0,-1.9564,0,7.5,15.555,0
0,-1.9564,0,7.5,14.805,0
0,-1.9564,0,9,14.055,0
0,-1.9564,0,9,13.305,0
0,-1.9564,0,9,12.555,0
0,-1.9564,0,8.25,12.555,0
0,-1.9564,0,8.25,13.305,0
0,-1.9564,0,8.25,14.055,0
0,-1.9564,0,7.5,14.055,0
0,-1.9564,0,7.5,13.305,0
0,-1.9564,0,7.5,12.555,0
0,-1.9564,0,9,11.805,0
0,-1.9564,0,9,11.055,0
0,-1.9564,0,8.25,11.055,0
0,-1.9564,0,8.25,11.805,0
0,-1.9564,0,7.5,11.805,0
0,-1.9564,0,7.5,11.055,0
0,-1.9564,0,9,10.305,0
0,-1.9564,0,9,9.5548,0
0,-1.9564,0,8.25,9.5548,0
0,-1.9564,0,8.25,10.305,0
0,-1.9564,0,7.5,10.305,0
0,-1.9564,0,7.5,9.5548,0
0,-1.9564,0,9,8.8048,0
0,-1.9564,0,9,8.0548,0
0,-1.9564,0,9,7.3048,0
0,-1.9564,0,8.25,7.3048,0
0,-1.9564,0,8.25,8.0548,0
0,-1.9564,0,8.25,8.8048,0
0,-1.9564,0,7.5,8.8048,0
0,-1.9564,0,7.5,8.0548,0
0,-1.9564,0,7.5,7.3048,0
0,-1.9564,0,9,6.5548,0
0,-1.9564,0,9,5.8048,0
0,-1.9564,0,8.25,5.8048,0
0,-1.9564,0,8.25,6.5548,0
0,-1.9564,0,7.5,6.5548,0
0,-1.9564,0,7.5,5.8048,0
